time_s,speed_kmh,throttle,brake,ems_mode,selector_mode,selector_auto,soc_pct,i_batt_a,v_oc_v,v_batt_v,v_bus_v,p_batt_kw,t_batt_c,dcdc_eff_pct,ice_on,ice_rpm,ice_torque_nm,t_coolant_c,mg1_rpm,mg1_torque_nm,mg2_rpm,mg2_torque_nm,mg2_eff_pct,fuel_rate_gs,fuel_total_g,p_friction_kw,wheel_torque_nm
30.25,177.34109479212944,0.45,0.0,HYBRID,AUTO,True,64.2558254851899,-42.83429904401827,212.45195995418817,220.45481755505693,500.0,-9.443027580847795,36.65037822704114,96.8,1,2493.5,26.73803043943842,37.602803449759634,1587.8993445704375,-68.13545344760334,12779.490652052049,0.19232995063529146,92.20918274959406,0.5495268153537989,40.636774817040866,4.296425175,309.8696536414375
30.3,177.34996244821036,0.45,0.0,HYBRID,AUTO,True,64.26345424286257,-36.678128104154496,212.45298919216737,219.304973283455,500.0,-8.043695903968748,36.65431013299972,96.8,1,2493.5,22.91831180523293,37.609086773673475,1587.8061062918332,-58.401817240802856,12780.129669918293,0.19216110156410465,92.20849316196865,0.4710090439937796,40.66035460697976,4.296425175,265.83772179289474
30.35,177.34096008912047,0.45,0.0,HYBRID,AUTO,True,64.27236261249756,-42.83201956058723,212.45411315173885,220.4546842596869,500.0,-9.442519348433994,36.6596793498617,96.8,1,2493.5,26.73803043943842,37.61539700419537,1587.900760894725,-68.13545344760334,12779.480945131912,0.1926984425623493,92.20919322468775,0.5494942321216203,40.68786354651085,4.296425175,309.8728270246368
30.400000000000002,177.34982919129118,0.45,0.0,HYBRID,AUTO,True,64.27999088457732,-36.675784136918736,212.45514240788225,219.30509584412067,500.0,-8.04318635530525,36.66360981494383,96.8,1,2493.5,22.91831180523293,37.62167828797685,1587.807507411322,-58.401817240802856,12780.120067205764,0.19252950897331467,92.20850352460805,0.47098112003241216,40.71144193842905,4.296425175,265.84089444824224
30.450000000000003,177.3408282762973,0.45,0.0,HYBRID,AUTO,True,64.28889878202317,-42.82973974350252,212.45626640906266,220.45455224904387,500.0,-9.44201109809692,36.66897718885883,96.8,1,2493.5,26.73803043943842,37.62798647416937,1587.9021468303795,-68.13545344760334,12779.47144648331,0.19306680341662016,92.20920347502796,0.5494616594548023,40.73894924720049,4.296425175,309.875999279062
30.5,177.34969882068938,0.45,0.0,HYBRID,AUTO,True,64.29652656847952,-36.67344002421743,212.4572956833109,219.3052195732365,500.0,-8.042676817016924,36.67290621384353,96.8,1,2493.5,22.91831180523293,37.6342657094309,1587.8088781828517,-58.401817240802856,12780.110672486007,0.19289778546016698,92.20851366279484,0.47095320514567196,40.762526241551875,4.296425175,265.84406597611104
30.55,177.34069934592804,0.45,0.0,HYBRID,AUTO,True,64.30543399366687,-42.827459593574716,212.45841972602642,220.4544215221111,500.0,-9.441502829963108,36.67827174576347,96.8,1,2493.5,26.73803043943842,37.64057184291973,1587.903502458696,-68.13545344760334,12779.462155549081,0.19343503347347532,92.20921350121598,0.5494290973967189,40.790031920094265,4.296425175,309.87917040708436
30.6,177.3495713286832,0.45,0.0,HYBRID,AUTO,True,64.3130612944694,-36.67109576648502,212.45944901832024,219.3053444698167,500.0,-8.042167289154627,36.682199331429196,96.8,1,2493.5,22.91831180523293,37.646849021300234,1587.8102186876124,-58.401817240802856,12780.10148520258,0.19326593129965594,92.20852357712947,0.47092529937067756,40.813607517334546,4.296425175,265.8472363788693
30.650000000000002,177.340573290301,0.45,0.0,HYBRID,AUTO,True,64.32196824732898,-42.82517911161321,212.46057310249714,220.45429207787276,500.0,-9.440994544158784,36.68756302230541,96.8,1,2493.5,26.73803043943842,37.653153093737586,1587.9048278607602,-68.13545344760334,12779.453071773492,0.19380313300759708,92.2092233038515,0.5493965459906072,40.84111156618065,4.296425175,309.8823404110695
30.700000000000003,177.349446707571,0.45,0.0,HYBRID,AUTO,True,64.32959506244742,-36.668751364155035,212.4616024127774,219.30547053287626,500.0,-8.041657771769076,36.691489169430085,96.8,1,2493.5,22.91831180523293,37.65942820690255,1587.8115290065825,-58.401817240802856,12780.092504800486,0.19363394676609236,92.20853326821086,0.47089740274443054,40.86468576676744,4.296425175,265.8504056588793
30.75,177.34045010172454,0.45,0.0,HYBRID,AUTO,True,64.33850154291017,-42.82289829842519,212.462726538342,220.45416391531373,500.0,-9.44048624080984,36.69685102021331,96.8,1,2493.5,26.73803043943842,37.665730209967116,1587.9061231174446,-68.13545344760334,12779.444194602283,0.19417110229297904,92.20923288353266,0.5493640052795667,40.89218818645218,4.296425175,309.88550929337697
30.8,177.34932494967114,0.45,0.0,HYBRID,AUTO,True,64.34612787231431,-36.6664068176606,212.46375586654958,219.30559776143122,500.0,-8.041148264910875,36.70077572957428,96.8,1,2493.5,22.91831180523293,37.67200324960842,1587.8128092205288,-58.401817240802856,12780.083730726183,0.19400183213309963,92.20854273663637,0.470869515303815,40.91576099084489,4.296425175,265.8535738184975
30.85,177.34032977252718,0.45,0.0,HYBRID,AUTO,True,64.35503388031135,-42.82061715481675,212.46488003342827,220.4540370334197,500.0,-9.439977920041851,36.70613574121466,96.8,1,2493.5,26.73803043943842,37.678303175005304,1587.90738830941,-68.13545344760334,12779.435523482627,0.19453894160293186,92.20924224085604,0.5493314753065606,40.94326178190538,4.296425175,309.8886770563605
30.900000000000002,177.3492060473222,0.45,0.0,HYBRID,AUTO,True,64.36265972397108,-36.664062127433695,212.46590937950407,219.30572615449836,500.0,-8.040638768630496,36.710059013588726,96.8,1,2493.5,22.91831180523293,37.68457413284121,1587.8140594100078,-58.401817240802856,12780.07516242757,0.19436958767361615,92.20855198300178,0.4708416370855975,40.96683319056529,4.296425175,265.8567408600744
30.950000000000003,177.3402122950574,0.45,0.0,HYBRID,AUTO,True,64.3715652594337,-42.818335681592,212.46703358762326,220.45391143117698,500.0,-9.439469581980077,36.715417187035825,96.8,1,2493.5,26.73803043943842,37.6908719723018,1587.9086235171085,-68.13545344760334,12779.427057863146,0.1949066512100826,92.20925137641662,0.5492989561144155,40.994332353540734,4.296425175,309.8918437023679
31.0,177.34908999288263,0.45,0.0,HYBRID,AUTO,True,64.37919061731898,-36.66171729390586,212.46806295150833,219.30585571109546,500.0,-8.040129282978288,36.71933902319924,96.8,1,2493.5,22.91831180523293,37.69714084007687,1587.815279655366,-58.401817240802856,12780.066799353983,0.19473721365990065,92.20856100790134,0.4708137681264288,41.01790236693097,4.296425175,265.85990678595465
31.05,177.34009766168361,0.45,0.0,HYBRID,AUTO,True,64.38809568017858,-42.81605387955349,212.46918720079452,220.4537871075728,500.0,-9.438961226749456,36.72469535940201,96.8,1,2493.5,26.73803043943842,37.703436585358844,1587.9098288207813,-68.13545344760334,12779.418797193892,0.19527423138637495,92.2092602908079,0.5492664477458221,41.045399902362725,4.296425175,309.89500923374106
31.1,177.3489767787308,0.45,0.0,HYBRID,AUTO,True,64.39572055225949,-36.659372317507646,212.47021658242983,219.30598643024103,500.0,-8.039619808004487,36.72861576013048,96.8,1,2493.5,22.91831180523293,37.70970335484386,1587.81647003674,-58.401817240802856,12780.058640956197,0.1951047103635272,92.20856981192773,0.47078590846284235,41.06896852094821,4.296425175,265.8630715984769
31.150000000000002,177.3399858647942,0.45,0.0,HYBRID,AUTO,True,64.40462514244767,-42.813771749502386,212.4713408728096,220.45366406159505,500.0,-9.438452854474601,36.73397026003731,96.8,1,2493.5,26.73803043943842,37.715996997731104,1587.9110043004603,-68.13545344760334,12779.410740926363,0.19564168240307303,92.20926898462179,0.5492339502433355,41.09646442937978,4.296425175,309.89817365281607
31.200000000000003,177.34886639726506,0.45,0.0,HYBRID,AUTO,True,64.41224952869432,-36.65702719866897,212.4723702721363,219.30611831095464,500.0,-8.03911034375919,36.737889226105956,96.8,1,2493.5,22.91831180523293,37.72226166072299,1587.8176306340572,-58.401817240802856,12780.050686686427,0.19547207805539007,92.20857839567209,0.4707580581312562,41.12003165362728,4.296425175,265.8662352999741
31.25,177.33987689679736,0.45,0.0,HYBRID,AUTO,True,64.4211536461429,-42.81148929223784,212.47349460353632,220.4535422922325,500.0,-9.437944465279818,36.74324189066463,96.8,1,2493.5,26.73803043943842,37.728553193025505,1587.9121500359684,-68.13545344760334,12779.402888513487,0.19600900453076264,92.20927745844864,0.5492014636493753,41.14752593560428,4.296425175,309.90133696192316
31.3,177.34875884090349,0.45,0.0,HYBRID,AUTO,True,64.42877754652557,-36.65468193781908,212.4745240204955,219.30625135225668,500.0,-8.03860089029238,36.74715942284806,96.8,1,2493.5,22.91831180523293,37.734815741347305,1587.8187615270367,-58.401817240802856,12780.042935998303,0.1958393170057136,92.20858675972401,0.4707302171679721,41.17109176598239,4.296425175,265.86939789277335
31.35,177.33977075012115,0.45,0.0,HYBRID,AUTO,True,64.43768119116645,-42.80920650855776,212.47564839284252,220.45342179847455,500.0,-9.437436059289086,36.75251025300576,96.8,1,2493.5,26.73803043943842,37.7411051549011,1587.9132661069211,-68.13545344760334,12779.395239409607,0.19637619803935574,92.20928571287727,0.5491689880062266,41.19858442205256,4.296425175,309.9044991633868
31.400000000000002,177.34865410208405,0.45,0.0,HYBRID,AUTO,True,64.44530460565545,-36.65233653538624,212.4766778273754,219.30638555316844,500.0,-8.038091447653901,36.756426352077995,96.8,1,2493.5,22.91831180523293,37.74736558040185,1587.819862795189,-58.401817240802856,12780.035388346894,0.19620642748403702,92.2085949046716,0.4707023856091765,41.22214885903167,4.296425175,265.8725593791959
31.450000000000003,177.33966741721335,0.45,0.0,HYBRID,AUTO,True,64.45420777742079,-42.806923399258146,212.4778022405961,220.45330257931144,500.0,-9.436927636626066,36.761775348781335,96.8,1,2493.5,26.73803043943842,37.75365286706898,1587.914352592725,-68.13545344760334,12779.387793070498,0.1967432631980847,92.20929374849503,0.5491365233560395,41.24963988974487,4.296425175,309.9076602595255
31.5,177.34855217326432,0.45,0.0,HYBRID,AUTO,True,64.46183070598653,-36.64999099179818,212.47883169264395,219.30652091271202,500.0,-8.0375820158935,36.765690015515844,96.8,1,2493.5,22.91831180523293,37.75991116162366,1587.8209345178182,-58.401817240802856,12780.02804318868,0.19657340975923165,92.2086028311013,0.47067456349094083,41.273202933797194,4.296425175,265.8757197615572
31.55,177.33956689054142,0.45,0.0,HYBRID,AUTO,True,64.47073340480854,-42.804639965133674,212.47995614666524,220.45318463373417,500.0,-9.436419197414128,36.77103717971086,96.8,1,2493.5,26.73803043943842,37.76619631329202,1587.915409572581,-68.13545344760334,12779.380548953357,0.19711020027551085,92.20930156588763,0.5491040697408303,41.300692339705364,4.296425175,309.9108202526521
31.6,177.3484530469217,0.45,0.0,HYBRID,AUTO,True,64.47835584742153,-36.647645307481824,212.48098561616936,219.30665742991053,500.0,-8.037072595060785,36.77495041488058,96.8,1,2493.5,22.91831180523293,37.7724524688015,1587.8219767740209,-58.401817240802856,12780.020899981573,0.1969402640994916,92.2086105395982,0.47064675084922153,41.3242539913049,4.296425175,265.8788790421669
31.650000000000002,177.3394691625925,0.45,0.0,HYBRID,AUTO,True,64.48725807323265,-42.8023562069771,212.48211011091811,220.45306796073447,500.0,-9.435910741776294,36.78029574751266,96.8,1,2493.5,26.73803043943842,37.778735477384906,1587.9164371254813,-68.13545344760334,12779.3735065168,0.1974770095395223,92.20930916563931,0.549071627202481,41.3517417729621,4.296425175,309.91397914507365
31.700000000000003,177.34835671555305,0.45,0.0,HYBRID,AUTO,True,64.49488002986351,-36.64529948286326,212.48313959781981,219.30679510378775,500.0,-8.036563185205239,36.78420755188997,96.8,1,2493.5,22.91831180523293,37.784989485775846,1587.822989642687,-58.401817240802856,12780.013958184882,0.1973069907723459,92.2086180307457,0.47061894771986035,41.37530203258465,4.296425175,265.8820372233289
31.75,177.3393742258734,0.45,0.0,HYBRID,AUTO,True,64.50378178259636,-42.80007212557988,212.48426413322306,220.45295255930486,500.0,-9.435402269835288,36.78955105390397,96.8,1,2493.5,26.73803043943842,37.79127034321383,1587.917435330214,-68.13545344760334,12779.366665220847,0.1978436912573384,92.2093165483328,0.5490391957827409,41.402788190547035,4.296425175,309.91713693909134
31.8,177.34826317167494,0.45,0.0,HYBRID,AUTO,True,64.51140325321573,-36.642953518368046,212.48529363746383,219.30693393336873,500.0,-8.036053786376236,36.7934614282607,96.8,1,2493.5,22.91831180523293,37.79752219643867,1587.8239732025013,-58.401817240802856,12780.007217259339,0.19767359004464646,92.20862530512576,0.47059115413858477,41.426347058670174,4.296425175,265.8851943073413
31.85,177.3392820729103,0.45,0.0,HYBRID,AUTO,True,64.52030453280308,-42.797787721731716,212.48641821344853,220.4528384284386,500.0,-9.434893781713535,36.79880310060088,96.8,1,2493.5,26.73803043943842,37.80380089469651,1587.918404265361,-68.13545344760334,12779.360024526923,0.19821024569551104,92.20932371454924,0.5490067755232252,41.45383159349597,4.296425175,309.9202936370006
31.900000000000002,177.3481724078234,0.45,0.0,HYBRID,AUTO,True,64.52792551738176,-36.6406074144207,212.48744773496978,219.30707391767893,500.0,-8.035544398623015,36.80271204570829,96.8,1,2493.5,22.91831180523293,37.81005058473333,1587.824927531943,-58.401817240802856,12780.000676667074,0.1980400621825866,92.20863236331887,0.4705633701410087,41.47738907059908,4.296425175,265.88835029649647
31.950000000000003,177.33919269624906,0.45,0.0,HYBRID,AUTO,True,64.53682632375653,-42.79550299622074,212.4885723514631,220.45272556712973,500.0,-9.434385277533115,36.8080518893183,96.8,1,2493.5,26.73803043943842,37.816327115801904,1587.9193440092986,-68.13545344760334,12779.35358389787,0.19857667311992397,92.20933066486838,0.5489743664654171,41.50487198284858,4.296425175,309.9234492410913
32.0,177.34808441655395,0.45,0.0,HYBRID,AUTO,True,64.54444682226533,-36.638261171445265,212.4896018902064,219.30721505574508,500.0,-8.035035021994698,36.81195940594712,96.8,1,2493.5,22.91831180523293,37.82257463465441,1587.8258527092864,-58.401817240802856,12779.994335871634,0.19840640745168808,92.20863920590386,0.47053559576263193,41.528428069412826,4.296425175,265.89150519308106
32.050000000000004,177.33910608845486,0.45,0.0,HYBRID,AUTO,True,64.55334715536058,-42.793217949833426,212.4907265471354,220.45261397437298,500.0,-9.43387675741583,36.81729742177003,96.8,1,2493.5,26.73803043943842,37.82884899055019,1587.9202546401991,-68.13545344760334,12779.347342797932,0.1989429737957936,92.2093373998683,0.5489419686506669,41.555909359648425,4.296425175,309.9266037536474
32.1,177.3479991904415,0.45,0.0,HYBRID,AUTO,True,64.56096716777051,-36.63591478986489,212.4917561030423,219.30735734659447,500.0,-8.034525656540296,36.82120351069043,96.8,1,2493.5,22.91831180523293,37.83509433024757,1587.8267488126023,-58.401817240802856,12779.988194337948,0.19877262611680804,92.2086458334582,0.4705078310388413,41.57946405615672,4.296425175,265.89465899937596
32.15,177.33902224211235,0.45,0.0,HYBRID,AUTO,True,64.5698670275195,-42.79093258335477,212.49288080033438,220.45250364916404,500.0,-9.43336822148315,36.826539699668714,96.8,1,2493.5,26.73803043943842,37.841366503012544,1587.9211362360313,-68.13545344760334,12779.341300692735,0.1993091479876763,92.20934392012569,0.5489095821201933,41.60694372494287,4.296425175,309.92975717694713
32.2,177.34791672208036,0.45,0.0,HYBRID,AUTO,True,64.57748655380158,-36.63356827010216,212.49391037334652,219.3075007892557,500.0,-8.034016302308682,36.830444361650336,96.8,1,2493.5,22.91831180523293,37.84760965560951,1587.827615919757,-58.401817240802856,12779.982251532354,0.19913871844214462,92.20865224655778,0.47048007600491026,41.63049703187992,4.296425175,265.8978117176564
32.25,177.3389411498255,0.45,0.0,HYBRID,AUTO,True,64.58638594013775,-42.78864689756821,212.49503511092882,220.4523945904991,500.0,-9.432859669856246,36.835778724725884,96.8,1,2493.5,26.73803043943842,37.853879637311074,1587.9219888745606,-68.13545344760334,12779.335457049312,0.19967519595946784,92.20935022621572,0.5488772069150829,41.65797507978312,4.296425175,309.93290951326316
32.300000000000004,177.3478370040842,0.45,0.0,HYBRID,AUTO,True,64.5940049802631,-36.63122161257866,212.49606470098786,219.30764538275764,500.0,-8.033506959348614,36.83968196053779,96.8,1,2493.5,22.91831180523293,37.86012059488773,1587.8284541084133,-58.401817240802856,12779.976506922578,0.19950468469123214,92.20865844577695,0.4704523306959997,41.68152699763535,4.296425175,265.9009633501919
32.35,177.3388628042176,0.45,0.0,HYBRID,AUTO,True,64.60290389312,-42.7863608932555,212.49718947878785,220.45228679737528,500.0,-9.432351102655964,36.84501449865191,96.8,1,2493.5,26.73803043943842,37.86638837761864,1587.9228126333471,-68.13545344760334,12779.32981133609,0.2000411179743971,92.20935631871201,0.5488448430762908,41.709003425224154,4.296425175,309.9360607648624
32.4,177.3477600290859,0.45,0.0,HYBRID,AUTO,True,64.61052244705984,-36.62887481771551,212.49821908583556,219.30779112613067,500.0,-8.032997627708736,36.84891630906263,96.8,1,2493.5,22.91831180523293,37.87262713228041,1587.8292634560328,-58.401817240802856,12779.970959977732,0.19987052512694556,92.20866443168866,0.47042459514715806,41.732553954479805,4.296425175,265.9041138992463
32.45,177.33878719793117,0.45,0.0,HYBRID,AUTO,True,64.61942088637124,-42.78407457119681,212.49934390378064,220.45218026879047,500.0,-9.431842520002865,36.854247023156056,96.8,1,2493.5,26.73803043943842,37.878892708158745,1587.923607589752,-68.13545344760334,12779.324363022874,0.2004069142950418,92.2093621981867,0.5488124906446417,41.76002876232481,4.296425175,309.9392109340061
32.5,177.3476857897375,0.45,0.0,HYBRID,AUTO,True,64.62703895409688,-36.62652788593279,212.50037352775877,219.30793801840557,500.0,-8.032488307437564,36.85814740893357,96.8,1,2493.5,22.91831180523293,37.88512925203632,1587.8300440398737,-58.401817240802856,12779.96561016832,0.20023624001150703,92.20867020486429,0.47039686939332165,41.78357790347385,4.296425175,265.9072633670777
32.550000000000004,177.33871432362787,0.45,0.0,HYBRID,AUTO,True,64.63593691979666,-42.78178793217094,212.50149838577642,220.45207500374323,500.0,-9.431333922017187,36.86347629994642,96.8,1,2493.5,26.73803043943842,37.89139261320538,1587.9243738209334,-68.13545344760334,12779.319111580851,0.20077258518331778,92.20936786521047,0.5487801496608293,41.81105109214769,4.296425175,309.9423600229498
32.6,177.34761427871044,0.45,0.0,HYBRID,AUTO,True,64.64355450127944,-36.6241808176503,212.50252802662683,219.3080860586143,500.0,-8.03197899858351,36.86737526185816,96.8,1,2493.5,22.91831180523293,37.89762693845465,1587.830795936994,-58.401817240802856,12779.960456966219,0.20060182960647338,92.20867576587374,0.47036915346931474,41.8345988456818,4.296425175,265.9104117559387
32.65,177.33864417398857,0.45,0.0,HYBRID,AUTO,True,64.65245199330168,-42.77950097695489,212.5036529246446,220.45197100123286,500.0,-9.430825308818864,36.87270233072998,96.8,1,2493.5,26.73803043943842,37.90388807708289,1587.9251114038475,-68.13545344760334,12779.31405648259,0.20113813090048754,92.20937332035248,0.5487478201654166,41.86207041575916,4.296425175,309.9455080339435
32.7,177.34754548869498,0.45,0.0,HYBRID,AUTO,True,64.66006908851311,-36.62183361328669,212.5046825823092,219.30823524578946,500.0,-8.031469701194837,36.876599869542815,96.8,1,2493.5,22.91831180523293,37.91012017588488,1587.8315192242487,-58.401817240802856,12779.955499844687,0.20096729417275566,92.20868111528546,0.4703414474098503,41.885616782171795,4.296425175,265.9135590680762
32.75,177.33857674171324,0.45,0.0,HYBRID,AUTO,True,64.66896610679201,-42.777213706324105,212.50580752025473,220.45186826025954,500.0,-9.43031668052753,36.881925117212575,96.8,1,2493.5,26.73803043943842,37.91637908416587,1587.92582041525,-68.13545344760334,12779.309197202041,0.2015035517071595,92.20937856418041,0.5487155021988374,41.91308673422937,4.296425175,309.9486549692314
32.800000000000004,177.34747941240067,0.45,0.0,HYBRID,AUTO,True,64.67658271570362,-36.61948627326003,212.50683719467537,219.30838557896467,500.0,-8.03096041531972,36.88582123369286,96.8,1,2493.5,22.91831180523293,37.92260894872665,1587.8322139782945,-58.401817240802856,12779.950738278361,0.201332633970606,92.2086862536664,0.47031375124952984,41.9366317140157,4.296425175,265.9167053057314
32.85,177.33851201952086,0.45,0.0,HYBRID,AUTO,True,64.68547926017358,-42.77492612105262,212.5079621724764,220.45176677982408,500.0,-9.429808037262495,36.891144661098906,96.8,1,2493.5,26.73803043943842,37.92886561887897,1587.9265009316964,-68.13545344760334,12779.304533214527,0.20186884786328974,92.20938359726047,0.548683195801395,41.96410004863218,4.296425175,309.9518008310523
32.9,177.347416042556,0.45,0.0,HYBRID,AUTO,True,64.69309538275705,-36.6171387979877,212.50899186359518,219.30853705717453,500.0,-8.030451141006195,36.89503935601241,96.8,1,2493.5,22.91831180523293,37.935093241429634,1587.8328802755866,-58.401817240802856,12779.94617174324,0.2016978492596289,92.208691181582,0.4702860650228443,41.98764364228912,4.296425175,265.91985047114
32.95,177.3384500001494,0.45,0.0,HYBRID,AUTO,True,64.70199145335265,-42.77263822191276,212.51011688117944,220.45166655892822,500.0,-9.429299379142794,36.90036096409255,96.8,1,2493.5,26.73803043943842,37.941347665696846,1587.927153029543,-68.13545344760334,12779.300063996723,0.20223401962818316,92.20938842015737,0.5486509010132642,42.015110360045284,4.296425175,309.9549456216393
33.0,177.3473553719084,0.45,0.0,HYBRID,AUTO,True,64.70960708957969,-36.614791187886375,212.51114658893835,219.30868967945423,500.0,-8.029941878302184,36.90425423820453,96.8,1,2493.5,22.91831180523293,37.947573038493395,1587.833518192381,-58.401817240802856,12779.941799716697,0.20206294029878022,92.20869589959625,0.47025838876417325,42.03865256807147,4.296425175,265.92299456653205
33.050000000000004,177.3383906763558,0.45,0.0,HYBRID,AUTO,True,64.71850268623558,-42.770350009675575,212.51227164623364,220.4515675965743,500.0,-9.428790706287135,36.90957402789593,96.8,1,2493.5,26.73803043943842,37.95382520914396,1587.9277767849464,-68.13545344760334,12779.29578902669,0.20259906726049798,92.20939303343438,0.5486186178744908,42.066117669549996,4.296425175,309.95808934321985
33.1,177.3472973932243,0.45,0.0,HYBRID,AUTO,True,64.72611783607802,-36.61244344337179,212.51330137057485,219.30884344484005,500.0,-8.029432627255494,36.91346588197107,96.8,1,2493.5,22.91831180523293,37.96004832446726,1587.8341278047355,-58.401817240802856,12779.937621677465,0.20242790734636176,92.20870040827168,0.4702307225077864,42.08965849244575,4.296425175,265.926137594132
33.15,177.33833404091592,0.45,0.0,HYBRID,AUTO,True,64.7350129587291,-42.76806148511016,212.51442646750905,220.4514698917655,500.0,-9.428282018813933,36.91878385421036,96.8,1,2493.5,26.73803043943842,37.96629823379443,1587.928372273864,-68.13545344760334,12779.291707783845,0.20296399101824197,92.20939743765328,0.5485863464249917,42.11712197823141,4.296425175,309.9612319980159
33.2,177.34724209928893,0.45,0.0,HYBRID,AUTO,True,64.74262762215885,-36.61009556485931,212.51545620837462,219.308998352369,500.0,-8.028923387913814,36.92267428901282,96.8,1,2493.5,22.91831180523293,37.97251908395016,1587.8347091885087,-58.401817240802856,12779.933637105636,0.20279275066003447,92.20870470816934,0.4702030662878437,42.140661416498794,4.296425175,265.9292795561588
33.25,177.3382800866244,0.45,0.0,HYBRID,AUTO,True,64.75152227074013,-42.765772648984274,212.51658134487568,220.4513734435056,500.0,-9.427773316841296,36.92799044473602,96.8,1,2493.5,26.73803043943842,37.978766724271985,1587.9289395720568,-68.13545344760334,12779.287819748952,0.20332879115878014,92.2094016333744,0.5485540867045554,42.16812328717833,4.296425175,309.96437358824375
33.300000000000004,177.34718948290637,0.45,0.0,HYBRID,AUTO,True,64.75913644772916,-36.60774755276341,212.51761110220792,219.30915440107916,500.0,-8.028414160324715,36.93187946102942,96.8,1,2493.5,22.91831180523293,37.984985301590534,1587.835262419362,-58.401817240802856,12779.929845482662,0.20315747049681263,92.20870879984882,0.4701754201383947,42.191661341321115,4.296425175,265.93242045482583
33.35,177.3382288062947,0.45,0.0,HYBRID,AUTO,True,64.76803062217581,-42.763483502064204,212.51873627820387,220.45127825079942,500.0,-9.427264600487032,36.93719380117196,96.8,1,2493.5,26.73803043943842,37.99123066524978,1587.9294787550855,-68.13545344760334,12779.284124404145,0.20369346793882911,92.20940562115656,0.5485218387528427,42.21912159748322,4.296425175,309.96751411611433
33.4,177.34713953689945,0.45,0.0,HYBRID,AUTO,True,64.77564431269623,-36.60539940749767,212.519766051945,219.30931159000926,500.0,-8.02790494453564,36.941081399719344,96.8,1,2493.5,22.91831180523293,37.99744696208626,1587.835787572758,-58.401817240802856,12779.926246291347,0.2035220671130667,92.20871268386821,0.4701477840933796,42.24265826800686,4.296425175,265.9355602923408
33.45,177.338180192759,0.45,0.0,HYBRID,AUTO,True,64.78453801294364,-42.7611940451146,212.5208912673639,220.45118431265232,500.0,-9.42675586986865,36.94639392521611,96.8,1,2493.5,26.73803043943842,38.003690041450284,1587.929989898317,-68.13545344760334,12779.280621232894,0.20405802161447115,92.2094094015572,0.5484896026093871,42.27011691024224,4.296425175,309.97065358383287
33.5,177.34709225410978,0.45,0.0,HYBRID,AUTO,True,64.79215121696761,-36.60305112947515,212.52192105745624,219.309469918199,500.0,-8.027395740593933,36.95028010678,96.8,1,2493.5,22.91831180523293,38.00990405018433,1587.8362847239644,-58.401817240802856,12779.922839015839,0.20388654076452614,92.20871636078424,0.4701201581866294,42.2936521976539,4.296425175,265.9386990709062
33.550000000000004,177.33813423886835,0.45,0.0,HYBRID,AUTO,True,64.80104444295125,-42.75890427889856,212.52304631222628,220.45109162807054,500.0,-9.426247125103364,36.95559081856522,96.8,1,2493.5,26.73803043943842,38.01614483764509,1587.930473076918,-68.13545344760334,12779.277309720032,0.20442245244113624,92.20941297513222,0.5484573783135945,42.3211092265552,4.296425175,309.9737919935991
33.6,177.3470476273976,0.45,0.0,HYBRID,AUTO,True,64.808657160451,-36.60070271910821,212.5240761186122,219.30962938468903,500.0,-8.026886548546802,36.95947558390759,96.8,1,2493.5,22.91831180523293,38.0223565506809,1587.8367539480507,-58.401817240802856,12779.919623141637,0.2042508917062808,92.20871983115207,0.4700925424518666,42.344643131363725,4.296425175,265.94183679271856
33.65,177.33809093749215,0.45,0.0,HYBRID,AUTO,True,64.81754991210656,-42.75661420417765,212.52520141266152,220.45100019606096,500.0,-9.425738366308074,36.96478448291497,96.8,1,2493.5,26.73803043943842,38.02859503865483,1587.9309283658624,-68.13545344760334,12779.274189351723,0.20478676067362514,92.20941634243614,0.548425165904744,42.37209854752559,4.296425175,309.9769293476073
33.7,177.3470056496417,0.45,0.0,HYBRID,AUTO,True,64.82516214305444,-36.598354176808414,212.52623123528338,219.30978998852066,500.0,-8.02637736844135,36.96866783279723,96.8,1,2493.5,22.91831180523293,38.034804448421085,1587.8371953198928,-58.401817240802856,12779.916598155583,0.20461512019278197,92.20872309552551,0.4700649369227045,42.39563107024151,4.296425175,265.9449734599694
33.75,177.3380502815187,0.45,0.0,HYBRID,AUTO,True,64.83405442031767,-42.75432382171203,212.52735656854028,220.45091001563128,500.0,-9.4252295935994,36.97397491995985,96.8,1,2493.5,26.73803043943842,38.04104062934908,1587.9313558399267,-68.13545344760334,12779.271259615476,0.2051509465660961,92.20941950402204,0.5483929654219885,42.423084874260546,4.296425175,309.9800656480463
33.800000000000004,177.34696631373964,0.45,0.0,HYBRID,AUTO,True,64.8416661646861,-36.59600550298666,212.52838640734063,219.30995172873625,500.0,-8.025868200324565,36.97785685514291,96.8,1,2493.5,22.91831180523293,38.047247728298856,1587.8376089141686,-58.401817240802856,12779.913763545854,0.20497922647784067,92.20872615445688,0.47003734163264865,42.44661601539606,4.296425175,265.9481090748443
33.85,177.3380122638546,0.45,0.0,HYBRID,AUTO,True,64.85055796749303,-42.752033132260166,212.52951177973347,220.45082108579,500.0,-9.424720807093651,36.9831621313933,96.8,1,2493.5,26.73803043943842,38.053481594646165,1587.931755573692,-68.13545344760334,12779.268520000143,0.20551501037206849,92.20942246044144,0.5483607769043539,42.47406820787082,4.296425175,309.9832008970994
